id,categoryId,code,name,subCategory,description,energyType,usageType,status,createdAt,updatedAt,createdBy,updatedBy
23e901b3-4b44-43df-b6eb-0119ccf66470,b1e6114e-87e3-4f3c-b4d6-3792fe465466,MOBILE_CANTEEN_ELECTRIC,Mobile Canteen,MOBILE_SERVICE,Vehicle equipped for mobile food preparation and service.,ELECTRIC,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
b7411509-eee3-48d0-b36c-70648cb4b407,b1e6114e-87e3-4f3c-b4d6-3792fe465466,LIBRARY_VAN_DIESEL,Library Van,MOBILE_SERVICE,Vehicle configured as a mobile library or education service.,DIESEL,GOVERNMENT,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
7ca448f7-a62c-432a-9272-e8d01daeba8a,b1e6114e-87e3-4f3c-b4d6-3792fe465466,LIBRARY_VAN_CNG,Library Van,MOBILE_SERVICE,Vehicle configured as a mobile library or education service.,CNG,GOVERNMENT,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
eb78e0da-6e2c-47ad-9151-33ddfa73d607,b1e6114e-87e3-4f3c-b4d6-3792fe465466,LIBRARY_VAN_ELECTRIC,Library Van,MOBILE_SERVICE,Vehicle configured as a mobile library or education service.,ELECTRIC,GOVERNMENT,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
d40f93fc-ef5a-4684-b475-0584d8d9b3ff,b1e6114e-87e3-4f3c-b4d6-3792fe465466,TOWER_WAGON_DIESEL,Tower Wagon,UTILITY_VEHICLE,Railway or infrastructure maintenance vehicle with elevated work equipment.,DIESEL,GOVERNMENT,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
f756e1bc-1636-4198-87a0-8f829ec04150,b1e6114e-87e3-4f3c-b4d6-3792fe465466,TOWER_WAGON_ELECTRIC,Tower Wagon,UTILITY_VEHICLE,Railway or infrastructure maintenance vehicle with elevated work equipment.,ELECTRIC,GOVERNMENT,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
c2443f39-918e-4791-80fd-31c6937df31b,b1e6114e-87e3-4f3c-b4d6-3792fe465466,TREE_TRIMMING_VEHICLE_DIESEL,Tree Trimming Vehicle,UTILITY_VEHICLE,Special-purpose vehicle with aerial platform or tools for tree trimming.,DIESEL,GOVERNMENT,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
ecc1e294-e46a-4fee-a103-9f14f1101263,b1e6114e-87e3-4f3c-b4d6-3792fe465466,TREE_TRIMMING_VEHICLE_CNG,Tree Trimming Vehicle,UTILITY_VEHICLE,Special-purpose vehicle with aerial platform or tools for tree trimming.,CNG,GOVERNMENT,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
0e709e64-a503-4bf5-afc7-0d1edda7cac1,b1e6114e-87e3-4f3c-b4d6-3792fe465466,TREE_TRIMMING_VEHICLE_ELECTRIC,Tree Trimming Vehicle,UTILITY_VEHICLE,Special-purpose vehicle with aerial platform or tools for tree trimming.,ELECTRIC,GOVERNMENT,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
579e4c0c-f600-4e31-af8b-3abbc9cd3033,b1e6114e-87e3-4f3c-b4d6-3792fe465466,ROAD_SWEEPER_DIESEL,Road Sweeper,MUNICIPAL_VEHICLE,Municipal road-cleaning and sweeping vehicle.,DIESEL,GOVERNMENT,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
0483efd4-d1e2-48a5-ae4f-12cfad5b359c,b1e6114e-87e3-4f3c-b4d6-3792fe465466,ROAD_SWEEPER_CNG,Road Sweeper,MUNICIPAL_VEHICLE,Municipal road-cleaning and sweeping vehicle.,CNG,GOVERNMENT,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
c006d3e6-dc48-4695-90a0-13ba872be6ad,b1e6114e-87e3-4f3c-b4d6-3792fe465466,ROAD_SWEEPER_ELECTRIC,Road Sweeper,MUNICIPAL_VEHICLE,Municipal road-cleaning and sweeping vehicle.,ELECTRIC,GOVERNMENT,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
38465b65-2d21-4b26-a1f2-14048ab4e353,b1e6114e-87e3-4f3c-b4d6-3792fe465466,SEWER_CLEANING_VEHICLE_DIESEL,Sewer Cleaning Vehicle,MUNICIPAL_VEHICLE,"Vehicle equipped for sewer suction, jetting and sanitation operations.",DIESEL,GOVERNMENT,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
13e1e83a-4afa-482a-892e-f5492fbc2dc8,b1e6114e-87e3-4f3c-b4d6-3792fe465466,SEWER_CLEANING_VEHICLE_CNG,Sewer Cleaning Vehicle,MUNICIPAL_VEHICLE,"Vehicle equipped for sewer suction, jetting and sanitation operations.",CNG,GOVERNMENT,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
a78e84e3-ecc0-40ba-a5dd-ba54b085e9da,b1e6114e-87e3-4f3c-b4d6-3792fe465466,SEWER_CLEANING_VEHICLE_ELECTRIC,Sewer Cleaning Vehicle,MUNICIPAL_VEHICLE,"Vehicle equipped for sewer suction, jetting and sanitation operations.",ELECTRIC,GOVERNMENT,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
d61b8273-8be8-4c6a-9b45-e18012344821,b1e6114e-87e3-4f3c-b4d6-3792fe465466,GARBAGE_COMPACTOR_DIESEL,Garbage Compactor,MUNICIPAL_VEHICLE,Municipal waste-collection vehicle with compaction body.,DIESEL,GOVERNMENT,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
5dd20fa7-b8ac-45cc-a337-851cd4dd90ed,b1e6114e-87e3-4f3c-b4d6-3792fe465466,GARBAGE_COMPACTOR_CNG,Garbage Compactor,MUNICIPAL_VEHICLE,Municipal waste-collection vehicle with compaction body.,CNG,GOVERNMENT,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
3e650bcf-c387-4c27-9cde-01d6c9d2f04b,b1e6114e-87e3-4f3c-b4d6-3792fe465466,GARBAGE_COMPACTOR_ELECTRIC,Garbage Compactor,MUNICIPAL_VEHICLE,Municipal waste-collection vehicle with compaction body.,ELECTRIC,GOVERNMENT,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
e4a6e759-67db-4a2a-9c6b-c78bf9ae90eb,b1e6114e-87e3-4f3c-b4d6-3792fe465466,WATER_TANKER_DIESEL,Water Tanker,UTILITY_VEHICLE,"Vehicle fitted with a water tank for municipal, construction or emergency supply.",DIESEL,GOVERNMENT,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
03daf5f8-14fa-4c3d-8e0c-a8335e85f0ad,b1e6114e-87e3-4f3c-b4d6-3792fe465466,WATER_TANKER_CNG,Water Tanker,UTILITY_VEHICLE,"Vehicle fitted with a water tank for municipal, construction or emergency supply.",CNG,GOVERNMENT,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
319c366e-d33c-421f-9eb0-c5b668adb5a3,b1e6114e-87e3-4f3c-b4d6-3792fe465466,WATER_TANKER_ELECTRIC,Water Tanker,UTILITY_VEHICLE,"Vehicle fitted with a water tank for municipal, construction or emergency supply.",ELECTRIC,GOVERNMENT,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
63864483-4f1a-48d8-83f7-3757fed61554,b1e6114e-87e3-4f3c-b4d6-3792fe465466,VEHICLE_WITH_COMPRESSOR_DIESEL,Vehicle Fitted with Compressor,EQUIPMENT_MOUNTED,Road vehicle permanently fitted with compressor equipment.,DIESEL,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
32b258a1-f6c0-49fa-9446-c5fa61986539,b1e6114e-87e3-4f3c-b4d6-3792fe465466,VEHICLE_WITH_COMPRESSOR_CNG,Vehicle Fitted with Compressor,EQUIPMENT_MOUNTED,Road vehicle permanently fitted with compressor equipment.,CNG,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
93fefeee-1ae2-4022-acb3-adb634648340,b1e6114e-87e3-4f3c-b4d6-3792fe465466,VEHICLE_WITH_COMPRESSOR_ELECTRIC,Vehicle Fitted with Compressor,EQUIPMENT_MOUNTED,Road vehicle permanently fitted with compressor equipment.,ELECTRIC,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
09989cc4-5aa9-4483-afd5-8be5319917de,b1e6114e-87e3-4f3c-b4d6-3792fe465466,VEHICLE_WITH_GENERATOR_DIESEL,Vehicle Fitted with Generator,EQUIPMENT_MOUNTED,Road vehicle permanently fitted with generator equipment.,DIESEL,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
10ecbb3c-a9ee-4f31-8177-aea8341e009a,b1e6114e-87e3-4f3c-b4d6-3792fe465466,VEHICLE_WITH_GENERATOR_CNG,Vehicle Fitted with Generator,EQUIPMENT_MOUNTED,Road vehicle permanently fitted with generator equipment.,CNG,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
c7f126ae-8d7f-4e3f-bf1d-8474887bce6e,b1e6114e-87e3-4f3c-b4d6-3792fe465466,VEHICLE_WITH_GENERATOR_ELECTRIC,Vehicle Fitted with Generator,EQUIPMENT_MOUNTED,Road vehicle permanently fitted with generator equipment.,ELECTRIC,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
a8e0d455-1c4b-45fb-9500-bed27ecbb521,b1e6114e-87e3-4f3c-b4d6-3792fe465466,VEHICLE_WITH_RIG_DIESEL,Vehicle Fitted with Rig,EQUIPMENT_MOUNTED,Road vehicle permanently fitted with drilling or service rig equipment.,DIESEL,SPECIAL_PURPOSE,ACTIVE,2026-09-12 06:30:12.252,2026-09-12 06:30:12.252,,
