id,categoryId,categoryCode,categoryName,code,name,subCategory,description,energyType,usageType,status,createdAt,updatedAt
8baf8c9a-5897-4aed-98d9-214c33e3745f,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,HEARSE_ELECTRIC,Hearse,FUNERAL_VEHICLE,Special-purpose vehicle used to transport deceased persons.,ELECTRIC,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.848,2026-09-14 05:55:00.454
419951c7-5ec8-4f4e-9749-f975e82b7d1c,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,HEARSE_PETROL,Hearse,FUNERAL_VEHICLE,Special-purpose vehicle used to transport deceased persons.,PETROL,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.847,2026-09-14 05:55:00.479
d772e991-4d54-43d9-8dee-b85b900cc263,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,LIBRARY_VAN_CNG,Library Van,MOBILE_SERVICE,Vehicle configured as a mobile library or education service.,CNG,GOVERNMENT,ACTIVE,2026-09-13 10:27:58.861,2026-09-14 05:55:00.466
7ef7acf2-5e25-4c15-9a08-2e9a432a1081,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,LIBRARY_VAN_DIESEL,Library Van,MOBILE_SERVICE,Vehicle configured as a mobile library or education service.,DIESEL,GOVERNMENT,ACTIVE,2026-09-13 10:27:58.856,2026-09-14 05:55:00.463
8cf08d04-58b7-4885-ad14-3d200ef7b29d,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,LIBRARY_VAN_ELECTRIC,Library Van,MOBILE_SERVICE,Vehicle configured as a mobile library or education service.,ELECTRIC,GOVERNMENT,ACTIVE,2026-09-13 10:27:58.857,2026-09-14 05:55:00.466
ca38f563-326f-4921-a0e7-80d2dd574a58,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,MOBILE_CANTEEN_CNG,Mobile Canteen,MOBILE_SERVICE,Vehicle equipped for mobile food preparation and service.,CNG,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.854,2026-09-14 05:55:00.475
f2615edb-293e-4742-82fe-abf0dac46423,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,MOBILE_CANTEEN_DIESEL,Mobile Canteen,MOBILE_SERVICE,Vehicle equipped for mobile food preparation and service.,DIESEL,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.855,2026-09-14 05:55:00.466
1023213e-4ec4-4fb7-91e4-086987b5f35d,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,MOBILE_CANTEEN_ELECTRIC,Mobile Canteen,MOBILE_SERVICE,Vehicle equipped for mobile food preparation and service.,ELECTRIC,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.855,2026-09-14 05:55:00.482
24c10a0a-9b97-4666-b462-e236bcd47827,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,MOBILE_CLINIC_CNG,Mobile Clinic,MOBILE_SERVICE,Vehicle equipped to provide mobile healthcare or clinical services.,CNG,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.857,2026-09-14 05:55:00.454
f9fa941c-b6c5-4921-b19f-307bcd25866b,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,MOBILE_CLINIC_DIESEL,Mobile Clinic,MOBILE_SERVICE,Vehicle equipped to provide mobile healthcare or clinical services.,DIESEL,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.847,2026-09-14 05:55:00.454
a352939b-cbf4-4ec8-9a98-1cad2903ee2c,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,MOBILE_CLINIC_ELECTRIC,Mobile Clinic,MOBILE_SERVICE,Vehicle equipped to provide mobile healthcare or clinical services.,ELECTRIC,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.866,2026-09-14 05:55:00.458
1b2702b6-1d1f-4f6f-b4d9-3d0b1efd978b,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,MOBILE_WORKSHOP_CNG,Mobile Workshop,MOBILE_SERVICE,Vehicle equipped as a mobile repair and maintenance workshop.,CNG,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.851,2026-09-14 05:55:00.465
8e438443-38a8-4f8b-a5f5-a4856fd4dbc3,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,MOBILE_WORKSHOP_DIESEL,Mobile Workshop,MOBILE_SERVICE,Vehicle equipped as a mobile repair and maintenance workshop.,DIESEL,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.852,2026-09-14 05:55:00.463
d07efe2c-6cfc-4705-906b-58865e8df41e,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,MOBILE_WORKSHOP_ELECTRIC,Mobile Workshop,MOBILE_SERVICE,Vehicle equipped as a mobile repair and maintenance workshop.,ELECTRIC,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.868,2026-09-14 05:55:00.464
378651b2-398f-40f5-b74e-1e7da91dca5d,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,RECOVERY_VEHICLE_CNG,Recovery Vehicle,RECOVERY_VEHICLE,"Vehicle used to recover disabled, damaged or stranded vehicles.",CNG,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.843,2026-09-14 05:55:00.449
64c5265d-f94e-4119-af5a-c521744c4e87,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,RECOVERY_VEHICLE_DIESEL,Recovery Vehicle,RECOVERY_VEHICLE,"Vehicle used to recover disabled, damaged or stranded vehicles.",DIESEL,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.813,2026-09-14 05:55:00.447
47feb5e0-6087-4237-a309-2022e8619601,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,RECOVERY_VEHICLE_ELECTRIC,Recovery Vehicle,RECOVERY_VEHICLE,"Vehicle used to recover disabled, damaged or stranded vehicles.",ELECTRIC,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.854,2026-09-14 05:55:00.447
9fc98185-fa67-4bf5-ab2b-40823161f5d7,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,ROAD_SWEEPER_CNG,Road Sweeper,MUNICIPAL_VEHICLE,Municipal road-cleaning and sweeping vehicle.,CNG,GOVERNMENT,ACTIVE,2026-09-13 10:27:58.873,2026-09-14 05:55:00.475
295e2954-8a77-4b2c-ad01-b7f7b72c1f99,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,ROAD_SWEEPER_DIESEL,Road Sweeper,MUNICIPAL_VEHICLE,Municipal road-cleaning and sweeping vehicle.,DIESEL,GOVERNMENT,ACTIVE,2026-09-13 10:27:58.873,2026-09-14 05:55:00.47
9fd07279-46d2-4749-973b-16ac257b4c1b,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,ROAD_SWEEPER_ELECTRIC,Road Sweeper,MUNICIPAL_VEHICLE,Municipal road-cleaning and sweeping vehicle.,ELECTRIC,GOVERNMENT,ACTIVE,2026-09-13 10:27:58.871,2026-09-14 05:55:00.47
ff358fe6-719d-4e80-8db5-7225b65cc1ba,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,SEWER_CLEANING_VEHICLE_CNG,Sewer Cleaning Vehicle,MUNICIPAL_VEHICLE,"Vehicle equipped for sewer suction, jetting and sanitation operations.",CNG,GOVERNMENT,ACTIVE,2026-09-13 10:27:58.874,2026-09-14 05:55:00.47
654c403c-bb2a-4b95-a3fb-1814c7ec03ee,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,SEWER_CLEANING_VEHICLE_DIESEL,Sewer Cleaning Vehicle,MUNICIPAL_VEHICLE,"Vehicle equipped for sewer suction, jetting and sanitation operations.",DIESEL,GOVERNMENT,ACTIVE,2026-09-13 10:27:58.873,2026-09-14 05:55:00.47
cf57270f-509c-4b6c-b58b-77188cca5a29,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,SEWER_CLEANING_VEHICLE_ELECTRIC,Sewer Cleaning Vehicle,MUNICIPAL_VEHICLE,"Vehicle equipped for sewer suction, jetting and sanitation operations.",ELECTRIC,GOVERNMENT,ACTIVE,2026-09-13 10:27:58.874,2026-09-14 05:55:00.474
2f18ae26-c35d-472a-9096-5c40d1e5ac56,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,TOWER_WAGON_DIESEL,Tower Wagon,UTILITY_VEHICLE,Railway or infrastructure maintenance vehicle with elevated work equipment.,DIESEL,GOVERNMENT,ACTIVE,2026-09-13 10:27:58.859,2026-09-14 05:55:00.471
6ebd315d-8184-48a8-8807-6957930811d6,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,TOWER_WAGON_ELECTRIC,Tower Wagon,UTILITY_VEHICLE,Railway or infrastructure maintenance vehicle with elevated work equipment.,ELECTRIC,GOVERNMENT,ACTIVE,2026-09-13 10:27:58.859,2026-09-14 05:55:00.479
4a5af999-5983-4c3d-8166-87060d0959cd,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,TOW_TRUCK_CNG,Tow Truck,RECOVERY_VEHICLE,Vehicle designed to tow disabled or illegally parked vehicles.,CNG,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.835,2026-09-14 05:55:00.452
0db9d3f1-7fa2-45ca-90ac-62dd57cb5e0e,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,TOW_TRUCK_DIESEL,Tow Truck,RECOVERY_VEHICLE,Vehicle designed to tow disabled or illegally parked vehicles.,DIESEL,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.824,2026-09-14 05:55:00.45
ae7822e6-d09a-46e5-8bd7-addf82ff3002,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,TOW_TRUCK_ELECTRIC,Tow Truck,RECOVERY_VEHICLE,Vehicle designed to tow disabled or illegally parked vehicles.,ELECTRIC,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.825,2026-09-14 05:55:00.453
e5b20422-85d4-4cdf-bf76-d9ba078ecf23,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,TREE_TRIMMING_VEHICLE_CNG,Tree Trimming Vehicle,UTILITY_VEHICLE,Special-purpose vehicle with aerial platform or tools for tree trimming.,CNG,GOVERNMENT,ACTIVE,2026-09-13 10:27:58.86,2026-09-14 05:55:00.465
10b1dc51-cc82-489c-a79d-cc1090f3b95f,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,TREE_TRIMMING_VEHICLE_DIESEL,Tree Trimming Vehicle,UTILITY_VEHICLE,Special-purpose vehicle with aerial platform or tools for tree trimming.,DIESEL,GOVERNMENT,ACTIVE,2026-09-13 10:27:58.863,2026-09-14 05:55:00.465
010fd774-0236-45c7-8d1b-0ff7d373b6c5,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,TREE_TRIMMING_VEHICLE_ELECTRIC,Tree Trimming Vehicle,UTILITY_VEHICLE,Special-purpose vehicle with aerial platform or tools for tree trimming.,ELECTRIC,GOVERNMENT,ACTIVE,2026-09-13 10:27:58.865,2026-09-14 05:55:00.469
58533e2f-538b-4e64-b8e9-a3996b04560c,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,VEHICLE_WITH_COMPRESSOR_CNG,Vehicle Fitted with Compressor,EQUIPMENT_MOUNTED,Road vehicle permanently fitted with compressor equipment.,CNG,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.883,2026-09-14 05:55:00.477
9c933e2c-fd6c-4087-977d-fbe621db0a19,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,VEHICLE_WITH_COMPRESSOR_DIESEL,Vehicle Fitted with Compressor,EQUIPMENT_MOUNTED,Road vehicle permanently fitted with compressor equipment.,DIESEL,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.878,2026-09-14 05:55:00.477
ee685b5a-cc7f-43bd-ab2e-570cfddd3300,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,VEHICLE_WITH_COMPRESSOR_ELECTRIC,Vehicle Fitted with Compressor,EQUIPMENT_MOUNTED,Road vehicle permanently fitted with compressor equipment.,ELECTRIC,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.883,2026-09-14 05:55:00.475
bb9b0d85-0dfa-4404-9e82-4920dec47c14,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,VEHICLE_WITH_GENERATOR_CNG,Vehicle Fitted with Generator,EQUIPMENT_MOUNTED,Road vehicle permanently fitted with generator equipment.,CNG,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.885,2026-09-14 05:55:00.479
a98514fc-2ec6-4a55-a232-334b6dd28f85,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,VEHICLE_WITH_GENERATOR_DIESEL,Vehicle Fitted with Generator,EQUIPMENT_MOUNTED,Road vehicle permanently fitted with generator equipment.,DIESEL,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.885,2026-09-14 05:55:00.479
c09dbadf-f4a5-41dd-a978-774759e486e6,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,VEHICLE_WITH_GENERATOR_ELECTRIC,Vehicle Fitted with Generator,EQUIPMENT_MOUNTED,Road vehicle permanently fitted with generator equipment.,ELECTRIC,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.885,2026-09-14 05:55:00.478
d6c138c6-778c-4c8a-8794-b54784bfd424,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,VEHICLE_WITH_RIG_DIESEL,Vehicle Fitted with Rig,EQUIPMENT_MOUNTED,Road vehicle permanently fitted with drilling or service rig equipment.,DIESEL,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.889,2026-09-14 05:55:00.479
48e2b6e2-7944-43db-8fd6-664ac56cfcdd,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,WATER_TANKER_CNG,Water Tanker,UTILITY_VEHICLE,"Vehicle fitted with a water tank for municipal, construction or emergency supply.",CNG,GOVERNMENT,ACTIVE,2026-09-13 10:27:58.885,2026-09-14 05:55:00.475
03c0232f-fe66-4712-9927-cf11e97f2476,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,WATER_TANKER_DIESEL,Water Tanker,UTILITY_VEHICLE,"Vehicle fitted with a water tank for municipal, construction or emergency supply.",DIESEL,GOVERNMENT,ACTIVE,2026-09-13 10:27:58.878,2026-09-14 05:55:00.475
8de349e1-1f89-48b7-b856-b0ba44378c7d,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,WATER_TANKER_ELECTRIC,Water Tanker,UTILITY_VEHICLE,"Vehicle fitted with a water tank for municipal, construction or emergency supply.",ELECTRIC,GOVERNMENT,ACTIVE,2026-09-13 10:27:58.879,2026-09-14 05:55:00.476
5e2a686d-e441-42d6-9351-b3cffb0a0573,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,X_RAY_VAN_CNG,X-Ray Van,MOBILE_SERVICE,Mobile diagnostic vehicle equipped with X-ray facilities.,CNG,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.88,2026-09-14 05:55:00.462
d6efa83d-254a-4251-8cd5-236952228371,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,X_RAY_VAN_DIESEL,X-Ray Van,MOBILE_SERVICE,Mobile diagnostic vehicle equipped with X-ray facilities.,DIESEL,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.875,2026-09-14 05:55:00.46
9caafefd-feb4-404f-9f2e-c795ccc81302,7a2d45a5-7710-41cc-befd-b716d8b2c3a0,SPV,Special Purpose Vehicle,X_RAY_VAN_ELECTRIC,X-Ray Van,MOBILE_SERVICE,Mobile diagnostic vehicle equipped with X-ray facilities.,ELECTRIC,SPECIAL_PURPOSE,ACTIVE,2026-09-13 10:27:58.848,2026-09-14 05:55:00.466
